index,L,R,P_high,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
737,2.72 ,0.11 ,12.00 ,0.000987710 ,0.000986680 ,0.000985620 ,0.000984590 ,0.000983570 ,0.000982550 ,0.000981500 ,0.000980440 ,0.000979350 ,0.000978240 ,0.000983150 ,0.014249750 ,0.180182180 ,0.269161970 ,0.304584310 ,0.319228910 ,0.325406950 ,0.328034010 ,0.329154630 
131,3.93 ,0.27 ,6.00 ,0.000986780 ,0.000985060 ,0.000983590 ,0.000982270 ,0.000981040 ,0.000979880 ,0.000978750 ,0.000977630 ,0.000976500 ,0.000975350 ,0.000974180 ,0.000973000 ,0.000971780 ,0.000970530 ,0.000969250 ,0.000967940 ,0.000966600 ,0.000965230 ,0.000963820 
328,4.77 ,0.18 ,12.00 ,0.000991690 ,0.000990760 ,0.000989860 ,0.000989020 ,0.000988210 ,0.000987410 ,0.000986600 ,0.000985780 ,0.000984950 ,0.000984090 ,0.000983210 ,0.000982310 ,0.000981380 ,0.000980430 ,0.000979450 ,0.000978450 ,0.000977420 ,0.000976360 ,0.000975280 
991,2.43 ,0.17 ,8.00 ,0.000982640 ,0.000981150 ,0.000979700 ,0.000978300 ,0.000976930 ,0.000975560 ,0.000974190 ,0.000972800 ,0.000971390 ,0.000969940 ,0.000968470 ,0.000966960 ,0.000965420 ,0.000963850 ,0.000963180 ,0.001292110 ,0.028835900 ,0.180353810 ,0.265287860 
392,3.48 ,0.30 ,11.00 ,0.000988790 ,0.000987720 ,0.000986670 ,0.000985660 ,0.000984670 ,0.000983690 ,0.000982700 ,0.000981690 ,0.000980660 ,0.000979600 ,0.000978520 ,0.000977420 ,0.000976280 ,0.000975120 ,0.000973920 ,0.000973640 ,0.003035460 ,0.124371080 ,0.245629150 
181,2.18 ,0.13 ,11.00 ,0.000985470 ,0.000984320 ,0.000983150 ,0.000981990 ,0.000980840 ,0.000979680 ,0.000978500 ,0.000977300 ,0.000976480 ,0.002210380 ,0.108868550 ,0.238757610 ,0.291898660 ,0.313779110 ,0.323035760 ,0.326997730 ,0.328701400 ,0.329435500 ,0.329752220 
345,3.28 ,0.21 ,15.00 ,0.000990400 ,0.000989550 ,0.000988700 ,0.000987860 ,0.000987020 ,0.000986170 ,0.000985310 ,0.000984430 ,0.000983530 ,0.000982630 ,0.002413890 ,0.145450330 ,0.257724980 ,0.300633910 ,0.317832360 ,0.324918920 ,0.327869790 ,0.329103350 ,0.329619830 
373,1.18 ,0.15 ,11.00 ,0.000982250 ,0.000981050 ,0.000979780 ,0.000985310 ,0.007886150 ,0.156593510 ,0.258654390 ,0.299977150 ,0.317176870 ,0.324490080 ,0.327626330 ,0.328975670 ,0.329556970 ,0.329807570 ,0.329915650 ,0.329962300 ,0.329982440 ,0.329991150 ,0.329994930 
329,1.06 ,0.22 ,17.00 ,0.000988080 ,0.001452630 ,0.135262630 ,0.255779520 ,0.300495750 ,0.318016640 ,0.325096210 ,0.327988570 ,0.329174370 ,0.329660920 ,0.329860560 ,0.329942440 ,0.329976010 ,0.329989780 ,0.329995420 ,0.329997730 ,0.329998680 ,0.329999080 ,0.329999240 
311,2.58 ,0.18 ,8.00 ,0.000983430 ,0.000981940 ,0.000980500 ,0.000979130 ,0.000977790 ,0.000976470 ,0.000975140 ,0.000973790 ,0.000972410 ,0.000971010 ,0.000969580 ,0.000968120 ,0.000966620 ,0.000965090 ,0.000963530 ,0.000962160 ,0.001099930 ,0.020547550 ,0.172170910 
905,4.64 ,0.21 ,10.00 ,0.000990920 ,0.000989860 ,0.000988840 ,0.000987890 ,0.000987000 ,0.000986130 ,0.000985260 ,0.000984380 ,0.000983480 ,0.000982560 ,0.000981620 ,0.000980660 ,0.000979670 ,0.000978660 ,0.000977620 ,0.000976550 ,0.000975450 ,0.000974330 ,0.000973180 
587,4.53 ,0.16 ,5.00 ,0.000987970 ,0.000986020 ,0.000984490 ,0.000983190 ,0.000982040 ,0.000980980 ,0.000979980 ,0.000979020 ,0.000978060 ,0.000977100 ,0.000976140 ,0.000975160 ,0.000974150 ,0.000973120 ,0.000972070 ,0.000970980 ,0.000969870 ,0.000968730 ,0.000967560 
791,3.22 ,0.26 ,6.00 ,0.000983680 ,0.000981800 ,0.000980180 ,0.000978700 ,0.000977310 ,0.000975970 ,0.000974640 ,0.000973310 ,0.000971970 ,0.000970620 ,0.000969230 ,0.000967820 ,0.000966370 ,0.000964900 ,0.000963380 ,0.000961840 ,0.000960250 ,0.000958630 ,0.000956980 
992,3.86 ,0.17 ,10.00 ,0.000989170 ,0.000988050 ,0.000986960 ,0.000985930 ,0.000984940 ,0.000983960 ,0.000982980 ,0.000981990 ,0.000980980 ,0.000979940 ,0.000978880 ,0.000977800 ,0.000976680 ,0.000975540 ,0.000974370 ,0.000973170 ,0.000971940 ,0.000970680 ,0.000969390 
989,2.60 ,0.12 ,5.00 ,0.000977880 ,0.000975390 ,0.000973370 ,0.000971560 ,0.000969850 ,0.000968200 ,0.000966580 ,0.000964940 ,0.000963300 ,0.000961640 ,0.000959940 ,0.000958220 ,0.000956450 ,0.000954650 ,0.000952820 ,0.000950930 ,0.000949020 ,0.000947060 ,0.000945060 
743,3.69 ,0.17 ,15.00 ,0.000991000 ,0.000990170 ,0.000989340 ,0.000988530 ,0.000987720 ,0.000986910 ,0.000986090 ,0.000985240 ,0.000984380 ,0.000983490 ,0.000982570 ,0.000985840 ,0.037714930 ,0.210033690 ,0.282257110 ,0.310399750 ,0.321848400 ,0.326590840 ,0.328568500 
169,2.16 ,0.24 ,7.00 ,0.000979630 ,0.000977890 ,0.000976240 ,0.000974660 ,0.000973110 ,0.000971570 ,0.000970020 ,0.000968450 ,0.000966860 ,0.000965240 ,0.000963590 ,0.000961900 ,0.000960180 ,0.000958420 ,0.000957040 ,0.001059770 ,0.009984370 ,0.134793280 ,0.243560410 
569,3.47 ,0.20 ,16.00 ,0.000991040 ,0.000990250 ,0.000989440 ,0.000988650 ,0.000987860 ,0.000987060 ,0.000986240 ,0.000985410 ,0.000984550 ,0.000983830 ,0.006659090 ,0.176620760 ,0.269963130 ,0.305601480 ,0.319917020 ,0.325805140 ,0.328248370 ,0.329265450 ,0.329689410 
579,3.64 ,0.27 ,12.00 ,0.000989690 ,0.000988700 ,0.000987710 ,0.000986770 ,0.000985850 ,0.000984930 ,0.000984010 ,0.000983060 ,0.000982090 ,0.000981100 ,0.000980080 ,0.000979040 ,0.000977970 ,0.000976870 ,0.000975820 ,0.001652480 ,0.107945120 ,0.240221150 ,0.292995020 
541,3.63 ,0.23 ,14.00 ,0.000990540 ,0.000989660 ,0.000988780 ,0.000987920 ,0.000987080 ,0.000986240 ,0.000985380 ,0.000984500 ,0.000983590 ,0.000982670 ,0.000981720 ,0.000980750 ,0.001012030 ,0.064427300 ,0.223162930 ,0.286963990 ,0.312187780 ,0.322543940 ,0.326862690 
741,4.84 ,0.19 ,16.00 ,0.000992710 ,0.000991960 ,0.000991220 ,0.000990510 ,0.000989810 ,0.000989110 ,0.000988400 ,0.000987670 ,0.000986920 ,0.000986150 ,0.000985360 ,0.000984550 ,0.000983720 ,0.000982860 ,0.000982800 ,0.023486720 ,0.201933100 ,0.279583610 ,0.309458300 
580,4.82 ,0.24 ,10.00 ,0.000991260 ,0.000990210 ,0.000989210 ,0.000988290 ,0.000987410 ,0.000986560 ,0.000985710 ,0.000984850 ,0.000983980 ,0.000983090 ,0.000982180 ,0.000981240 ,0.000980280 ,0.000979290 ,0.000978270 ,0.000977230 ,0.000976170 ,0.000975070 ,0.000973950 
576,4.60 ,0.27 ,17.00 ,0.000992690 ,0.000991960 ,0.000991240 ,0.000990540 ,0.000989850 ,0.000989160 ,0.000988450 ,0.000987720 ,0.000986980 ,0.000986210 ,0.000985420 ,0.000984610 ,0.000983900 ,0.012635220 ,0.193009110 ,0.276611250 ,0.308395320 ,0.321119550 ,0.326326070 
399,2.31 ,0.14 ,12.00 ,0.000986710 ,0.000985660 ,0.000984570 ,0.000983500 ,0.000982430 ,0.000981350 ,0.000980250 ,0.000979130 ,0.000984260 ,0.012427710 ,0.175681480 ,0.267242180 ,0.303758870 ,0.318866970 ,0.325247660 ,0.327964430 ,0.329124920 ,0.329621380 ,0.329833980 
567,4.31 ,0.20 ,10.00 ,0.000990210 ,0.000989120 ,0.000988070 ,0.000987090 ,0.000986160 ,0.000985240 ,0.000984330 ,0.000983400 ,0.000982460 ,0.000981490 ,0.000980500 ,0.000979490 ,0.000978450 ,0.000977380 ,0.000976290 ,0.000975160 ,0.000974010 ,0.000972830 ,0.000971620 
599,2.80 ,0.16 ,12.00 ,0.000987880 ,0.000986850 ,0.000985810 ,0.000984780 ,0.000983770 ,0.000982750 ,0.000981720 ,0.000980670 ,0.000979590 ,0.000978480 ,0.000977550 ,0.002128900 ,0.116984750 ,0.243627860 ,0.294253730 ,0.314908730 ,0.323574540 ,0.327252380 ,0.328820300 
917,4.60 ,0.28 ,6.00 ,0.000989160 ,0.000987590 ,0.000986250 ,0.000985060 ,0.000983980 ,0.000982970 ,0.000982000 ,0.000981040 ,0.000980090 ,0.000979120 ,0.000978140 ,0.000977130 ,0.000976110 ,0.000975050 ,0.000973970 ,0.000972860 ,0.000971730 ,0.000970560 ,0.000969360 
121,1.59 ,0.14 ,8.00 ,0.000978590 ,0.000977020 ,0.000975440 ,0.000973880 ,0.000972330 ,0.000970760 ,0.000969180 ,0.000967580 ,0.000968650 ,0.002113270 ,0.065897540 ,0.210203040 ,0.278126620 ,0.307175290 ,0.319864850 ,0.325478680 ,0.327976560 ,0.329091290 ,0.329589740 
939,4.35 ,0.18 ,16.00 ,0.000992150 ,0.000991390 ,0.000990620 ,0.000989880 ,0.000989150 ,0.000988420 ,0.000987670 ,0.000986910 ,0.000986120 ,0.000985310 ,0.000984480 ,0.000983630 ,0.000982790 ,0.003501070 ,0.163050530 ,0.265030530 ,0.303697640 ,0.319153440 ,0.325493470 
192,3.23 ,0.22 ,20.00 ,0.000992100 ,0.000991420 ,0.000990730 ,0.000990040 ,0.000989340 ,0.000988630 ,0.000989490 ,0.065024370 ,0.229510970 ,0.290769760 ,0.314196070 ,0.323557770 ,0.327361920 ,0.328916930 ,0.329553890 ,0.329815020 ,0.329922110 ,0.329966060 ,0.329984110 
390,4.38 ,0.17 ,7.00 ,0.000989070 ,0.000987660 ,0.000986390 ,0.000985230 ,0.000984160 ,0.000983140 ,0.000982140 ,0.000981150 ,0.000980140 ,0.000979120 ,0.000978080 ,0.000977020 ,0.000975930 ,0.000974810 ,0.000973660 ,0.000972480 ,0.000971280 ,0.000970040 ,0.000968780 
723,4.68 ,0.11 ,19.00 ,0.000993180 ,0.000992520 ,0.000991850 ,0.000991210 ,0.000990560 ,0.000989910 ,0.000989240 ,0.000988560 ,0.000987850 ,0.000987130 ,0.000986380 ,0.001066850 ,0.122165460 ,0.251472520 ,0.298901940 ,0.317380790 ,0.324831250 ,0.327873560 ,0.329121480 
334,4.89 ,0.12 ,11.00 ,0.000991640 ,0.000990660 ,0.000989720 ,0.000988840 ,0.000988010 ,0.000987190 ,0.000986380 ,0.000985550 ,0.000984710 ,0.000983840 ,0.000982960 ,0.000982050 ,0.000981110 ,0.000980160 ,0.000979170 ,0.000978160 ,0.000977130 ,0.000976060 ,0.000974970 
170,4.43 ,0.25 ,10.00 ,0.000990450 ,0.000989380 ,0.000988340 ,0.000987370 ,0.000986450 ,0.000985550 ,0.000984650 ,0.000983740 ,0.000982810 ,0.000981870 ,0.000980890 ,0.000979900 ,0.000978880 ,0.000977830 ,0.000976750 ,0.000975650 ,0.000974520 ,0.000973360 ,0.000972170 
778,4.60 ,0.30 ,8.00 ,0.000990170 ,0.000988920 ,0.000987760 ,0.000986710 ,0.000985720 ,0.000984780 ,0.000983850 ,0.000982920 ,0.000981980 ,0.000981020 ,0.000980030 ,0.000979030 ,0.000978000 ,0.000976940 ,0.000975850 ,0.000974740 ,0.000973600 ,0.000972430 ,0.000971230 
459,4.78 ,0.12 ,14.00 ,0.000992200 ,0.000991360 ,0.000990550 ,0.000989780 ,0.000989030 ,0.000988280 ,0.000987520 ,0.000986750 ,0.000985950 ,0.000985140 ,0.000984310 ,0.000983450 ,0.000982560 ,0.000981660 ,0.000980730 ,0.000979770 ,0.000978810 ,0.001598720 ,0.123949440 
581,1.65 ,0.23 ,13.00 ,0.000986020 ,0.000985000 ,0.000983930 ,0.000982860 ,0.000982460 ,0.005254110 ,0.157671970 ,0.260932330 ,0.301465900 ,0.318013750 ,0.324932040 ,0.327851100 ,0.329086920 ,0.329610810 ,0.329833060 ,0.329927390 ,0.329967450 ,0.329984480 ,0.329991730 
973,3.90 ,0.11 ,17.00 ,0.000991910 ,0.000991160 ,0.000990410 ,0.000989670 ,0.000988940 ,0.000988200 ,0.000987440 ,0.000986660 ,0.000985870 ,0.000985050 ,0.000991820 ,0.063822060 ,0.226248180 ,0.288939900 ,0.313260230 ,0.323094960 ,0.327137380 ,0.328808810 ,0.329501420 
577,2.31 ,0.29 ,19.00 ,0.000990790 ,0.000990060 ,0.000989300 ,0.000988540 ,0.001007420 ,0.092381890 ,0.239835710 ,0.294448250 ,0.315593780 ,0.324102930 ,0.327576960 ,0.329002490 ,0.329588430 ,0.329829420 ,0.329928560 ,0.329969360 ,0.329986160 ,0.329993080 ,0.329995940 
347,2.29 ,0.18 ,7.00 ,0.000980310 ,0.000978600 ,0.000976970 ,0.000975420 ,0.000973900 ,0.000972390 ,0.000970880 ,0.000969350 ,0.000967800 ,0.000966220 ,0.000964610 ,0.000962960 ,0.000961280 ,0.000959560 ,0.000957800 ,0.000956310 ,0.001018790 ,0.006965090 ,0.115758320 
196,2.69 ,0.24 ,6.00 ,0.000980780 ,0.000978800 ,0.000977060 ,0.000975450 ,0.000973920 ,0.000972410 ,0.000970920 ,0.000969420 ,0.000967900 ,0.000966360 ,0.000964790 ,0.000963190 ,0.000961550 ,0.000959880 ,0.000958170 ,0.000956420 ,0.000954630 ,0.000952810 ,0.000950950 
182,3.91 ,0.17 ,9.00 ,0.000988780 ,0.000987560 ,0.000986400 ,0.000985310 ,0.000984280 ,0.000983260 ,0.000982250 ,0.000981230 ,0.000980190 ,0.000979130 ,0.000978040 ,0.000976920 ,0.000975780 ,0.000974610 ,0.000973410 ,0.000972180 ,0.000970920 ,0.000969630 ,0.000968310 
589,3.15 ,0.18 ,9.00 ,0.000986580 ,0.000985300 ,0.000984050 ,0.000982860 ,0.000981710 ,0.000980570 ,0.000979430 ,0.000978270 ,0.000977090 ,0.000975890 ,0.000974650 ,0.000973390 ,0.000972100 ,0.000970770 ,0.000969420 ,0.000968030 ,0.000966620 ,0.000966410 ,0.002157010 
595,4.08 ,0.16 ,20.00 ,0.000992880 ,0.000992220 ,0.000991560 ,0.000990910 ,0.000990250 ,0.000989590 ,0.000988900 ,0.000988200 ,0.000987490 ,0.009048070 ,0.192977910 ,0.277437070 ,0.308985080 ,0.321459330 ,0.326507070 ,0.328566690 ,0.329409550 ,0.329754870 ,0.329896430 
386,4.47 ,0.12 ,20.00 ,0.000993190 ,0.000992550 ,0.000991900 ,0.000991260 ,0.000990630 ,0.000989980 ,0.000989320 ,0.000988640 ,0.000987940 ,0.000987220 ,0.004853250 ,0.182045600 ,0.273448710 ,0.307424530 ,0.320826990 ,0.326247240 ,0.328459130 ,0.329364620 ,0.329735780 
591,4.86 ,0.14 ,20.00 ,0.000993510 ,0.000992880 ,0.000992250 ,0.000991630 ,0.000991010 ,0.000990380 ,0.000989740 ,0.000989080 ,0.000988400 ,0.000987710 ,0.000986990 ,0.002950340 ,0.172650160 ,0.270111120 ,0.306145740 ,0.320317630 ,0.326041160 ,0.328374980 ,0.329329880 
376,4.48 ,0.29 ,13.00 ,0.000991490 ,0.000990600 ,0.000989730 ,0.000988900 ,0.000988090 ,0.000987290 ,0.000986480 ,0.000985660 ,0.000984810 ,0.000983950 ,0.000983060 ,0.000982140 ,0.000981210 ,0.000980240 ,0.000979260 ,0.000978240 ,0.000977200 ,0.001020350 ,0.056440180 
975,3.09 ,0.18 ,7.00 ,0.000984390 ,0.000982770 ,0.000981280 ,0.000979890 ,0.000978560 ,0.000977270 ,0.000975980 ,0.000974680 ,0.000973370 ,0.000972030 ,0.000970660 ,0.000969270 ,0.000967840 ,0.000966380 ,0.000964880 ,0.000963350 ,0.000961790 ,0.000960190 ,0.000958550 
789,4.18 ,0.16 ,16.00 ,0.000991960 ,0.000991190 ,0.000990420 ,0.000989670 ,0.000988930 ,0.000988180 ,0.000987420 ,0.000986640 ,0.000985850 ,0.000985030 ,0.000984180 ,0.000983320 ,0.001022460 ,0.088289140 ,0.236182120 ,0.292531390 ,0.314635420 ,0.323632950 ,0.327348480 
935,4.75 ,0.14 ,5.00 ,0.000988640 ,0.000986760 ,0.000985280 ,0.000984030 ,0.000982920 ,0.000981920 ,0.000980970 ,0.000980050 ,0.000979160 ,0.000978250 ,0.000977350 ,0.000976420 ,0.000975480 ,0.000974520 ,0.000973520 ,0.000972510 ,0.000971470 ,0.000970400 ,0.000969300 
781,3.74 ,0.20 ,16.00 ,0.000991410 ,0.000990620 ,0.000989830 ,0.000989060 ,0.000988290 ,0.000987510 ,0.000986710 ,0.000985900 ,0.000985070 ,0.000984210 ,0.000983530 ,0.009832510 ,0.185499350 ,0.273376380 ,0.306978460 ,0.320489780 ,0.326045890 ,0.328349650 ,0.329307790 
931,4.67 ,0.25 ,8.00 ,0.000990340 ,0.000989100 ,0.000987950 ,0.000986910 ,0.000985930 ,0.000985000 ,0.000984080 ,0.000983160 ,0.000982230 ,0.000981280 ,0.000980310 ,0.000979320 ,0.000978300 ,0.000977260 ,0.000976180 ,0.000975080 ,0.000973960 ,0.000972800 ,0.000971610 
739,3.95 ,0.23 ,12.00 ,0.000990250 ,0.000989280 ,0.000988320 ,0.000987400 ,0.000986510 ,0.000985630 ,0.000984730 ,0.000983820 ,0.000982890 ,0.000981940 ,0.000980960 ,0.000979950 ,0.000978920 ,0.000977870 ,0.000976780 ,0.000975670 ,0.000983650 ,0.018310740 ,0.186515260 
152,4.64 ,0.16 ,15.00 ,0.000992260 ,0.000991470 ,0.000990680 ,0.000989930 ,0.000989200 ,0.000988460 ,0.000987710 ,0.000986950 ,0.000986170 ,0.000985360 ,0.000984540 ,0.000983690 ,0.000982810 ,0.000981920 ,0.000981000 ,0.001313630 ,0.119943740 ,0.248161560 ,0.296962100 
293,4.64 ,0.19 ,10.00 ,0.000990920 ,0.000989860 ,0.000988840 ,0.000987890 ,0.000987000 ,0.000986130 ,0.000985260 ,0.000984380 ,0.000983480 ,0.000982560 ,0.000981620 ,0.000980660 ,0.000979670 ,0.000978660 ,0.000977620 ,0.000976550 ,0.000975450 ,0.000974330 ,0.000973180 
993,1.81 ,0.29 ,6.00 ,0.000974520 ,0.000972410 ,0.000970490 ,0.000968650 ,0.000966830 ,0.000965030 ,0.000963220 ,0.000961380 ,0.000959520 ,0.000957630 ,0.000955690 ,0.000953730 ,0.000951730 ,0.000949930 ,0.000970640 ,0.002625530 ,0.039167940 ,0.178676210 ,0.261226780 
155,3.66 ,0.26 ,8.00 ,0.000987470 ,0.000986100 ,0.000984810 ,0.000983620 ,0.000982480 ,0.000981380 ,0.000980270 ,0.000979170 ,0.000978040 ,0.000976890 ,0.000975720 ,0.000974520 ,0.000973290 ,0.000972020 ,0.000970730 ,0.000969410 ,0.000968060 ,0.000966670 ,0.000965250 
775,3.91 ,0.20 ,15.00 ,0.000991290 ,0.000990470 ,0.000989650 ,0.000988850 ,0.000988060 ,0.000987270 ,0.000986460 ,0.000985640 ,0.000984790 ,0.000983920 ,0.000983030 ,0.000982110 ,0.001011030 ,0.069339080 ,0.226579330 ,0.288550240 ,0.312924710 ,0.322886420 ,0.327021170 
353,2.53 ,0.22 ,12.00 ,0.000987300 ,0.000986250 ,0.000985180 ,0.000984130 ,0.000983090 ,0.000982040 ,0.000980980 ,0.000979890 ,0.000978780 ,0.000980070 ,0.009306680 ,0.170733940 ,0.265515910 ,0.303125560 ,0.318627790 ,0.325156650 ,0.327929710 ,0.329111470 ,0.329615870 
941,3.20 ,0.21 ,10.00 ,0.000987500 ,0.000986320 ,0.000985160 ,0.000984060 ,0.000982980 ,0.000981910 ,0.000980830 ,0.000979740 ,0.000978620 ,0.000977480 ,0.000976310 ,0.000975110 ,0.000973880 ,0.000972620 ,0.000971340 ,0.000970170 ,0.001310780 ,0.065182280 ,0.216251140 
384,4.01 ,0.23 ,14.00 ,0.000991130 ,0.000990260 ,0.000989410 ,0.000988580 ,0.000987770 ,0.000986960 ,0.000986130 ,0.000985290 ,0.000984430 ,0.000983540 ,0.000982630 ,0.000981700 ,0.000980740 ,0.000979820 ,0.003106000 ,0.151585130 ,0.259648090 ,0.301259260 ,0.318037440 
963,4.56 ,0.18 ,10.00 ,0.000990770 ,0.000989690 ,0.000988660 ,0.000987710 ,0.000986810 ,0.000985930 ,0.000985050 ,0.000984160 ,0.000983250 ,0.000982320 ,0.000981370 ,0.000980400 ,0.000979400 ,0.000978370 ,0.000977320 ,0.000976240 ,0.000975130 ,0.000973990 ,0.000972830 
397,2.51 ,0.16 ,12.00 ,0.000987260 ,0.000986210 ,0.000985140 ,0.000984080 ,0.000983040 ,0.000981990 ,0.000980920 ,0.000979830 ,0.000978710 ,0.000983510 ,0.016540480 ,0.184397620 ,0.270902190 ,0.305319890 ,0.319548030 ,0.325547190 ,0.328096240 ,0.329182650 ,0.329646370 
725,3.58 ,0.22 ,18.00 ,0.000991870 ,0.000991140 ,0.000990410 ,0.000989690 ,0.000988960 ,0.000988220 ,0.000987470 ,0.000986690 ,0.000986130 ,0.024631300 ,0.205835820 ,0.281599850 ,0.310443180 ,0.321984170 ,0.326695950 ,0.328633670 ,0.329432640 ,0.329762430 ,0.329898650 
933,2.76 ,0.20 ,6.00 ,0.000981170 ,0.000979200 ,0.000977480 ,0.000975890 ,0.000974370 ,0.000972890 ,0.000971420 ,0.000969950 ,0.000968450 ,0.000966940 ,0.000965390 ,0.000963810 ,0.000962200 ,0.000960550 ,0.000958870 ,0.000957140 ,0.000955380 ,0.000953590 ,0.000951750 
107,3.41 ,0.20 ,11.00 ,0.000988640 ,0.000987570 ,0.000986510 ,0.000985480 ,0.000984490 ,0.000983500 ,0.000982500 ,0.000981480 ,0.000980440 ,0.000979380 ,0.000978290 ,0.000977170 ,0.000976030 ,0.000974850 ,0.000973650 ,0.000991180 ,0.018314140 ,0.182573180 ,0.269437400 
701,4.68 ,0.22 ,12.00 ,0.000991550 ,0.000990620 ,0.000989710 ,0.000988860 ,0.000988040 ,0.000987230 ,0.000986420 ,0.000985590 ,0.000984750 ,0.000983880 ,0.000982990 ,0.000982080 ,0.000981140 ,0.000980180 ,0.000979190 ,0.000978170 ,0.000977130 ,0.000976060 ,0.000974970 
955,4.38 ,0.29 ,11.00 ,0.000990700 ,0.000989690 ,0.000988710 ,0.000987790 ,0.000986900 ,0.000986030 ,0.000985150 ,0.000984270 ,0.000983360 ,0.000982430 ,0.000981480 ,0.000980500 ,0.000979500 ,0.000978470 ,0.000977410 ,0.000976330 ,0.000975220 ,0.000974080 ,0.000972910 
919,4.98 ,0.11 ,13.00 ,0.000992230 ,0.000991360 ,0.000990520 ,0.000989730 ,0.000988960 ,0.000988210 ,0.000987450 ,0.000986670 ,0.000985880 ,0.000985060 ,0.000984220 ,0.000983360 ,0.000982480 ,0.000981570 ,0.000980640 ,0.000979680 ,0.000978700 ,0.000977690 ,0.000976660 
687,4.99 ,0.25 ,13.00 ,0.000992240 ,0.000991380 ,0.000990540 ,0.000989740 ,0.000988980 ,0.000988230 ,0.000987460 ,0.000986690 ,0.000985890 ,0.000985080 ,0.000984250 ,0.000983390 ,0.000982500 ,0.000981600 ,0.000980670 ,0.000979710 ,0.000978730 ,0.000977720 ,0.000976690 
937,4.38 ,0.20 ,11.00 ,0.000990700 ,0.000989690 ,0.000988710 ,0.000987790 ,0.000986900 ,0.000986030 ,0.000985150 ,0.000984270 ,0.000983360 ,0.000982430 ,0.000981480 ,0.000980500 ,0.000979500 ,0.000978470 ,0.000977410 ,0.000976330 ,0.000975220 ,0.000974080 ,0.000972910 
151,4.33 ,0.11 ,20.00 ,0.000993080 ,0.000992430 ,0.000991780 ,0.000991140 ,0.000990490 ,0.000989840 ,0.000989170 ,0.000988480 ,0.000987780 ,0.000988340 ,0.062978240 ,0.228745060 ,0.290500660 ,0.314093160 ,0.323516220 ,0.327344020 ,0.328908320 ,0.329548990 ,0.329811620 
783,3.63 ,0.19 ,15.00 ,0.000990920 ,0.000990090 ,0.000989250 ,0.000988440 ,0.000987630 ,0.000986810 ,0.000985980 ,0.000985130 ,0.000984260 ,0.000983370 ,0.000982450 ,0.001034920 ,0.083981790 ,0.233304940 ,0.291168260 ,0.313994510 ,0.323333390 ,0.327209810 ,0.328827440 
765,3.54 ,0.28 ,19.00 ,0.000992120 ,0.000991430 ,0.000990720 ,0.000990020 ,0.000989320 ,0.000988600 ,0.000987860 ,0.000987110 ,0.003995860 ,0.176629650 ,0.271221490 ,0.306478900 ,0.320417130 ,0.326069130 ,0.328382230 ,0.329331990 ,0.329722440 ,0.329883050 ,0.329949160 
759,4.93 ,0.26 ,8.00 ,0.000990930 ,0.000989730 ,0.000988620 ,0.000987610 ,0.000986670 ,0.000985770 ,0.000984890 ,0.000984020 ,0.000983130 ,0.000982230 ,0.000981300 ,0.000980360 ,0.000979380 ,0.000978390 ,0.000977370 ,0.000976320 ,0.000975240 ,0.000974140 ,0.000973010 
779,4.19 ,0.23 ,16.00 ,0.000991970 ,0.000991200 ,0.000990430 ,0.000989680 ,0.000988940 ,0.000988200 ,0.000987440 ,0.000986660 ,0.000985860 ,0.000985040 ,0.000984200 ,0.000983330 ,0.001008780 ,0.080728990 ,0.232989410 ,0.291309840 ,0.314143490 ,0.323430520 ,0.327264510 
113,3.53 ,0.18 ,11.00 ,0.000988970 ,0.000987900 ,0.000986840 ,0.000985840 ,0.000984860 ,0.000983890 ,0.000982910 ,0.000981910 ,0.000980890 ,0.000979840 ,0.000978770 ,0.000977680 ,0.000976550 ,0.000975400 ,0.000974210 ,0.000973060 ,0.001284740 ,0.079546620 ,0.226041520 
135,4.92 ,0.27 ,20.00 ,0.000993560 ,0.000992930 ,0.000992300 ,0.000991680 ,0.000991060 ,0.000990440 ,0.000989800 ,0.000989140 ,0.000988470 ,0.000987770 ,0.000987060 ,0.001284470 ,0.144500780 ,0.260003940 ,0.302265200 ,0.318764140 ,0.325409450 ,0.328116630 ,0.329223950 
197,1.58 ,0.12 ,20.00 ,0.000990410 ,0.000989690 ,0.002548570 ,0.168280890 ,0.268762710 ,0.305721870 ,0.320190830 ,0.326010790 ,0.328374120 ,0.329336730 ,0.329729120 ,0.329889080 ,0.329954280 ,0.329980840 ,0.329991670 ,0.329996090 ,0.329997890 ,0.329998630 ,0.329998940 
161,3.63 ,0.20 ,10.00 ,0.000988640 ,0.000987490 ,0.000986380 ,0.000985320 ,0.000984300 ,0.000983300 ,0.000982290 ,0.000981260 ,0.000980220 ,0.000979150 ,0.000978050 ,0.000976930 ,0.000975770 ,0.000974590 ,0.000973380 ,0.000972140 ,0.000970880 ,0.000969580 ,0.000973460 
359,4.33 ,0.16 ,10.00 ,0.000990250 ,0.000989160 ,0.000988110 ,0.000987140 ,0.000986210 ,0.000985290 ,0.000984380 ,0.000983460 ,0.000982520 ,0.000981550 ,0.000980570 ,0.000979560 ,0.000978520 ,0.000977460 ,0.000976360 ,0.000975240 ,0.000974100 ,0.000972920 ,0.000971710 
